,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,24.0,51.0,0.0,0.0,562.3684743476568,252.71102854879024,578.7635119315048,424.48997040895654
1,0.019989013671875,0.0,0.0,22.0,50.0,1.0,1.0,562.4382991465292,252.76778178951864,578.7412527130303,424.5354521855805
2,0.040008544921875,100.0,100.0,18.0,50.0,3.0,0.0,562.4382991465292,252.76778178951864,578.7412527130303,424.5354521855805
3,0.07000732421875,100.0,100.0,22.0,50.0,4.0,1.0,562.4339571469679,252.77327167935266,578.9295554989593,424.81213498783467
4,0.100006103515625,100.0,100.0,23.0,51.0,3.0,1.0,562.4339571469679,252.77327167935266,578.9295554989593,424.81213498783467
5,0.1199951171875,100.0,100.0,20.0,51.0,0.0,0.0,562.2120715953881,252.70140192584563,580.0253997573282,425.1843376765844
6,0.149993896484375,100.0,100.0,28.0,51.0,1.0,0.0,562.2120715953881,252.70140192584563,580.0253997573282,425.1843376765844
7,0.17999267578125,100.0,100.0,24.0,51.0,1.0,1.0,562.3684743476568,252.71102854879024,581.8189871504567,425.26764292323946
8,0.199981689453125,100.0,100.0,22.0,51.0,0.0,1.0,562.3684743476568,252.71102854879024,583.9861044978336,425.5416149372779
9,0.22998046875,100.0,100.0,26.0,51.0,1.0,2.0,562.3684743476568,252.71102854879024,583.9861044978336,425.5416149372779
10,0.260009765625,100.0,100.0,27.0,51.0,2.0,1.0,562.3499160759742,252.7628834218844,588.0370153573251,426.0692471882163
11,0.279998779296875,100.0,100.0,24.0,51.0,0.0,0.0,562.3305972560837,252.70402429459367,589.5914820365797,426.15848243002046
12,0.30999755859375,100.0,100.0,26.0,51.0,0.0,0.0,562.3305972560837,252.70402429459367,589.5914820365797,426.15848243002046
13,0.339996337890625,100.0,100.0,21.0,49.0,2.0,1.0,562.4110907823542,252.81497517245614,589.890665814189,426.1613319745675
14,0.3599853515625,100.0,100.0,29.0,51.0,1.0,1.0,562.4115848497304,252.71102815436404,589.8356539551968,426.18638127237455
15,0.389984130859375,100.0,100.0,24.0,51.0,4.0,1.0,562.3968975719968,252.64393772957558,589.424425050913,426.4869821640326
16,0.41998291015625,100.0,100.0,24.0,50.0,1.0,1.0,562.2294722995733,252.68556894303572,588.9483801510812,426.5315548237678
17,0.449981689453125,100.0,100.0,26.0,51.0,1.0,2.0,562.2294722995733,252.68556894303572,588.9483801510812,426.5315548237678
18,0.470001220703125,100.0,100.0,27.0,50.0,1.0,0.0,562.3074358346776,252.696875390408,588.687701505355,426.77180539222553
19,0.5,100.0,100.0,24.0,51.0,0.0,0.0,562.3074358346776,252.696875390408,588.687701505355,426.77180539222553
20,0.529998779296875,100.0,100.0,25.0,52.0,1.0,0.0,562.3542245224281,252.86161947950353,590.1380688241319,426.9040712554285
21,0.54998779296875,100.0,100.0,22.0,51.0,1.0,0.0,562.3542245224281,252.86161947950353,590.1380688241319,426.9040712554285
22,0.579986572265625,100.0,100.0,30.0,50.0,0.0,0.0,562.3542245224281,252.86161947950353,590.1380688241319,426.9040712554285
23,0.6099853515625,100.0,100.0,24.0,52.0,3.0,0.0,562.3074358346776,252.696875390408,592.6843087506153,426.7965605307727
24,0.639984130859375,100.0,100.0,23.0,51.0,4.0,0.0,562.3966878232195,252.82343956493574,593.4289217134547,426.9352045029961
25,0.660003662109375,100.0,100.0,26.0,50.0,5.0,0.0,562.2294722995733,252.68556894303572,593.565758864422,426.93340816738083
26,0.69000244140625,100.0,100.0,25.0,51.0,3.0,1.0,562.2844639468901,252.70069285417034,593.1015237050331,426.96249430241687
27,0.720001220703125,100.0,100.0,24.0,51.0,1.0,0.0,562.3271993256756,252.76681628285553,592.3700692659891,426.8700294143059
28,0.739990234375,100.0,100.0,24.0,51.0,1.0,2.0,562.3271993256756,252.76681628285553,592.3700692659891,426.8700294143059
29,0.769989013671875,100.0,100.0,23.0,52.0,0.0,1.0,562.365922528951,252.66851475222902,591.1543134049646,427.1434971711656
30,0.79998779296875,100.0,100.0,29.0,50.0,0.0,1.0,562.365922528951,252.66851475222902,591.1543134049646,427.1434971711656
31,0.82000732421875,100.0,100.0,24.0,50.0,3.0,2.0,562.4474001180954,252.6865050056319,591.1543134049646,427.1434971711656
32,0.850006103515625,100.0,100.0,23.0,51.0,3.0,1.0,562.4474001180954,252.6865050056319,591.1543134049646,427.1434971711656
33,0.8800048828125,100.0,100.0,25.0,51.0,4.0,0.0,562.2649661833495,252.67413478603757,591.7963094345713,427.03336834678225
34,0.910003662109375,100.0,100.0,26.0,50.0,0.0,0.0,562.3856920502443,252.73847735976184,592.5467423405487,426.978190563342
35,0.92999267578125,100.0,100.0,25.0,51.0,0.0,0.0,562.4127587149691,252.7290502642459,593.5092157559839,426.96829356251556
36,0.959991455078125,100.0,100.0,23.0,51.0,1.0,1.0,562.292472024948,252.67709429837376,594.0725448085216,427.0926496729137
37,0.989990234375,100.0,100.0,23.0,50.0,1.0,2.0,562.365922528951,252.66851475222902,594.1674721849192,427.09367172244646
38,1.010009765625,100.0,100.0,28.0,50.0,0.0,0.0,562.389735099841,252.73303195539327,593.7897871572692,427.0004981755502
39,1.040008544921875,100.0,100.0,24.0,51.0,0.0,1.0,562.389735099841,252.73303195539327,593.7897871572692,427.0004981755502
40,1.07000732421875,100.0,100.0,24.0,51.0,0.0,1.0,562.3630857232336,252.7204056950148,593.1220068792109,427.00800472297794
41,1.100006103515625,100.0,100.0,26.0,51.0,1.0,2.0,562.389735099841,252.73303195539327,592.458946956739,427.02103085530075
42,1.1199951171875,100.0,100.0,25.0,51.0,0.0,1.0,562.389735099841,252.73303195539327,592.458946956739,427.02103085530075
43,1.149993896484375,100.0,100.0,26.0,50.0,0.0,0.0,562.389735099841,252.73303195539327,592.458946956739,427.02103085530075
44,1.17999267578125,100.0,100.0,24.0,51.0,2.0,1.0,562.389735099841,252.73303195539327,592.458946956739,427.02103085530075
45,1.199981689453125,100.0,100.0,27.0,51.0,2.0,0.0,562.3496721289804,252.60412388332506,592.2804227456747,426.95425217815387
46,1.22998046875,100.0,100.0,28.0,51.0,0.0,0.0,562.4047898406948,252.61958053773833,592.8448380674937,427.04023058124835
47,1.260009765625,100.0,100.0,23.0,51.0,0.0,0.0,562.4324495343297,252.79920276056245,593.456556387099,427.021577942992
48,1.290008544921875,100.0,100.0,24.0,51.0,1.0,1.0,562.4324495343297,252.79920276056245,593.456556387099,427.021577942992
49,1.30999755859375,100.0,100.0,29.0,51.0,2.0,0.0,562.2775891269018,252.67010757131672,593.9731901236611,427.0428388624573
50,1.339996337890625,100.0,100.0,22.0,52.0,0.0,1.0,562.2775891269018,252.67010757131672,593.9731901236611,427.0428388624573
51,1.3699951171875,100.0,100.0,27.0,50.0,3.0,0.0,562.2708702959035,252.7307792150853,593.6023699197839,426.92126398144705
52,1.389984130859375,100.0,100.0,24.0,50.0,2.0,1.0,562.2747332694896,252.72197400494477,593.0229780591312,426.9462724522534
