index,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,q
0,0,0,0,101,109,654,642,564.867420080801,343.015554294822,564.307325109101,466.514790992635,-0.00907035778823573
1,0.01995849609375,0,0,101,110,651,642,564.867420080801,343.015554294822,564.307325109101,466.514790992635,-0.00907035778823573
2,0.04998779296875,20,0,102,110,653,642,564.867420080801,343.015554294822,564.307325109101,466.514790992635,-0.00907035778823573
3,0.0799560546875,20,0,101,110,652,643,564.867420080801,343.015554294822,564.307325109101,466.514790992635,-0.00907035778823573
4,0.1099853515625,20,0,101,111,651,643,564.867420080801,343.015554294822,564.307325109101,466.514790992635,-0.00907035778823573
5,0.13995361328125,20,0,101,110,654,643,564.867420080801,343.015554294822,564.307325109101,466.514790992635,-0.00907035778823573
6,0.16998291015625,20,0,102,111,650,641,564.867420080801,343.015554294822,564.307325109101,466.514790992635,-0.00907035778823573
7,0.199951171875,20,0,101,110,654,643,564.867420080801,343.015554294822,564.307325109101,466.514790992635,-0.00907035778823573
8,0.22998046875,20,0,102,110,653,643,564.882399617736,342.975169429968,564.199230328586,466.456814014019,-0.0110650019467969
9,0.25994873046875,20,0,101,110,651,643,564.882399617736,342.975169429968,564.199230328586,466.456814014019,-0.0110650019467969
10,0.29998779296875,20,0,101,110,653,643,564.804923415466,342.948667974755,564.700893387109,466.663931732126,-0.00168176505757316
11,0.3299560546875,20,0,101,110,651,641,564.804923415466,342.948667974755,564.892340591755,466.724080578741,0.0014125125485838
12,0.3599853515625,20,0,102,110,652,641,564.915585318246,343.044792124209,564.966691465806,466.691313783282,0.000826649127927233
13,0.38995361328125,20,0,102,111,651,641,564.915585318246,343.044792124209,564.870302202833,466.735612874547,-0.000732198446333657
14,0.41998291015625,20,0,102,111,651,640,564.882399617736,342.975169429968,564.652464970354,466.652825725333,-0.00371828492474532
15,0.449951171875,20,0,101,110,651,642,564.809794891878,342.939254073432,564.386082839828,466.581433491384,-0.00685381631728374
16,0.47998046875,20,0,101,110,651,641,564.657176744555,342.875864955012,564.285374481652,466.37823849187,-0.00602095537183272
17,0.50994873046875,20,0,101,111,649,642,564.657176744555,342.875864955012,564.285374481652,466.37823849187,-0.00602095537183272
18,0.53997802734375,20,0,102,111,650,641,564.579827722359,342.849408166593,564.555458143994,466.55167572039,-0.000394003740303913
19,0.57000732421875,20,0,102,111,653,642,564.579827722359,342.849408166593,564.842551185598,466.55059461453,0.00424770490496329
20,0.5999755859375,20,0,101,111,649,643,564.657176744555,342.875864955012,564.981855122305,466.510284521725,0.00525222074097157
21,0.6300048828125,20,0,102,111,649,643,564.507267039719,342.813631202825,564.696725412966,466.553799767113,0.00306219439327049
22,0.65997314453125,20,0,102,111,649,641,564.657176744555,342.875864955012,564.653072021812,466.555147870011,-6.63768845461842e-05
23,0.69000244140625,20,0,102,111,650,641,564.58469048923,342.839998583338,564.653072021812,466.555147870011,0.00110546729340815
24,0.719970703125,20,0,101,110,650,642,564.657176744555,342.875864955012,564.653072021812,466.555147870011,-6.63768845461842e-05
25,0.75,20,0,101,111,647,641,564.657176744555,342.875864955012,564.490315945031,466.521074553978,-0.00269902406685419
26,0.77996826171875,20,0,101,110,649,640,564.58469048923,342.839998583338,564.420155438673,466.455978066846,-0.00266203372866009
27,0.80999755859375,20,0,102,110,652,641,564.58469048923,342.839998583338,564.420155438673,466.455978066846,-0.00266203372866009
28,0.8399658203125,20,0,102,110,649,643,564.657176744555,342.875864955012,564.653072021812,466.555147870011,-6.63768845461842e-05
29,0.8699951171875,20,0,102,111,650,641,564.58469048923,342.839998583338,564.981855122305,466.510284521725,0.00642293764698755
30,0.89996337890625,20,0,102,111,652,642,564.58469048923,342.839998583338,565.00037618226,466.495084063925,0.00672328397292497
31,0.92999267578125,20,0,102,111,648,639,564.657176744555,342.875864955012,564.842551185598,466.55059461453,0.00299777169886709
32,0.9599609375,20,0,101,111,648,639,564.58469048923,342.839998583338,564.653072021812,466.555147870011,0.00110546729340815
33,0.989990234375,20,0,102,111,651,639,564.58469048923,342.839998583338,564.653072021812,466.555147870011,0.00110546729340815
34,1.01995849609375,20,0,102,111,650,639,564.657176744555,342.875864955012,564.653072021812,466.555147870011,-6.63768845461842e-05
35,1.04998779296875,20,0,102,110,649,640,564.58469048923,342.839998583338,564.653072021812,466.555147870011,0.00110546729340815
36,1.0799560546875,20,0,102,110,650,639,564.550534648045,342.984559312103,564.595166452258,466.635634389658,0.00072189913830231
37,1.1099853515625,20,0,102,111,651,641,564.550534648045,342.984559312103,564.595166452258,466.635634389658,0.00072189913830231
38,1.13995361328125,20,0,102,111,650,641,564.627840141123,343.011040095591,564.784534893099,466.63114245128,0.0025351001183595
39,1.16998291015625,20,0,102,111,648,639,564.660943001938,343.080596851112,565.004518627039,466.658900143044,0.00556043788775803
40,1.199951171875,20,0,102,111,651,640,564.555397236311,342.975154959111,564.910656094534,466.635363575378,0.00574571052151253
41,1.22998046875,20,0,102,111,648,640,564.627840141123,343.011040095591,564.71260814918,466.601565007565,0.00137175555852484
42,1.25994873046875,20,0,103,111,648,641,564.550534648045,342.984559312103,564.595166452258,466.635634389658,0.00072189913830231
43,1.28997802734375,20,0,101,111,652,641,564.555397236311,342.975154959111,564.529625652461,466.61116736059,-0.000416894446466387
44,1.32000732421875,20,0,102,111,650,642,564.550534648045,342.984559312103,564.595166452258,466.635634389658,0.00072189913830231
45,1.3499755859375,20,0,102,111,649,642,564.47801731684,342.948763515856,564.71260814918,466.601565007565,0.00379434267657279
46,1.3800048828125,20,0,101,111,649,639,564.550534648045,342.984559312103,564.910656094534,466.635363575378,0.00582479718498298
47,1.40997314453125,20,0,102,111,649,640,564.47801731684,342.948763515856,564.985943410939,466.642455488705,0.00821259728227913
48,1.44000244140625,20,0,102,111,650,641,564.627840141123,343.011040095591,564.910656094534,466.635363575378,0.00457540154025072
49,1.469970703125,20,0,102,111,647,641,564.627840141123,343.011040095591,564.910656094534,466.635363575378,0.00457540154025072
50,1.5,20,0,101,111,649,639,564.47801731684,342.948763515856,564.638794409239,466.634300577188,0.0025997704446914
