index,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,q
0,0,0,0,101,109,648,639,564.422119301866,342.821512842924,563.998490325393,466.306863458709,-0.00686117523208567
1,0.02996826171875,0,0,101,109,650,640,564.577191927484,342.861124083786,564.078628987241,466.399512871146,-0.00807134103812977
2,0.05999755859375,100,0,101,110,650,641,564.62246001217,342.818863848425,564.206053491468,466.409062461416,-0.00673847845093097
3,0.0899658203125,100,0,104,112,650,640,564.472475506432,342.756586264714,565.337470066069,467.000783486382,0.0139238790045512
4,0.1199951171875,100,0,108,115,648,640,564.472475506432,342.756586264714,565.337470066069,467.000783486382,0.0139238790045512
5,0.14996337890625,100,0,112,117,646,638,564.545073270909,342.792386369195,578.554532317128,469.312437277548,0.220559825750137
6,0.19000244140625,100,0,116,120,637,631,564.545073270909,342.792386369195,578.554532317128,469.312437277548,0.220559825750137
7,0.219970703125,100,0,118,122,616,616,564.545073270909,342.792386369195,578.554532317128,469.312437277548,0.220559825750137
8,0.25,100,0,121,125,606,604,564.545073270909,342.792386369195,584.849017142876,469.997265899024,0.316561800167255
9,0.27996826171875,100,0,123,127,602,596,564.62246001217,342.818863848425,585.153730508433,470.225265324435,0.319548562893108
10,0.30999755859375,100,0,125,129,594,590,564.472475506432,342.756586264714,587.737580486328,470.244499922824,0.361004989934515
11,0.3399658203125,100,0,126,130,584,580,564.549936671207,342.782974307605,592.425481655435,470.012037724942,0.431378242082485
12,0.3699951171875,100,0,128,132,575,573,564.472475506432,342.756586264714,594.82485421477,469.758335346007,0.469182975943924
13,0.39996337890625,100,0,129,133,571,570,564.545073270909,342.792386369195,594.262768926611,469.956008241878,0.459152675773951
14,0.44000244140625,100,0,129,134,576,567,564.545073270909,342.792386369195,592.914875442297,470.058848260546,0.438661027363989
15,0.469970703125,100,0,130,135,572,565,564.655620288568,342.888458669249,594.900514146672,470.111322318244,0.46679803016302
16,0.5,100,0,131,135,567,561,564.62246001217,342.818863848425,597.659190344345,469.836511219413,0.508915193378747
17,0.52996826171875,100,0,132,136,563,557,564.62246001217,342.818863848425,597.659190344345,469.836511219413,0.508915193378747
18,0.55999755859375,100,0,131,136,563,555,564.34001675889,342.744114989068,597.531029495934,469.605408159333,0.51179279862862
19,0.5899658203125,100,0,130,136,562,555,564.412469987272,342.77987221342,596.552601481496,469.680620722819,0.496107556454634
20,0.6199951171875,100,0,132,136,563,556,564.34001675889,342.744114989068,597.468931732935,469.703013439441,0.510500507668359
21,0.64996337890625,100,0,133,137,563,555,564.489699784369,342.80631449749,599.791016510877,469.330629800215,0.544177471659218
22,0.67999267578125,100,0,131,136,557,551,564.412469987272,342.77987221342,600.296015453712,469.164517359452,0.553286118861965
23,0.719970703125,100,0,132,137,556,550,564.412469987272,342.77987221342,600.296015453712,469.164517359452,0.553286118861965
24,0.75,100,0,132,138,556,549,564.412469987272,342.77987221342,599.549858418248,469.40942466712,0.541343993709044
25,0.77996826171875,100,0,133,138,559,548,564.34001675889,342.744114989068,597.763802545625,469.631234035242,0.515125584229022
26,0.80999755859375,100,0,133,138,556,549,564.34001675889,342.744114989068,598.398503026951,469.458338480997,0.525152254141138
27,0.8399658203125,100,0,132,137,555,548,564.412469987272,342.77987221342,600.214310423514,469.226868556364,0.551830785657678
28,0.8699951171875,100,0,133,138,554,545,564.412469987272,342.77987221342,600.214310423514,469.226868556364,0.551830785657678
29,0.89996337890625,100,0,132,137,558,547,564.412469987272,342.77987221342,600.171288772234,469.333556659771,0.550759233112259
30,0.92999267578125,100,0,133,139,557,548,564.489699784369,342.80631449749,599.453565139351,469.661320364958,0.537886355906822
31,0.9599609375,100,0,133,139,558,547,564.34001675889,342.744114989068,599.657742100546,469.414726048986,0.543819893539586
32,1,100,0,133,139,557,547,564.34001675889,342.744114989068,600.526177435436,469.224592570762,0.557313856625805
33,1.02996826171875,100,0,133,139,555,548,564.34001675889,342.744114989068,600.526177435436,469.224592570762,0.557313856625805
34,1.05999755859375,100,0,134,138,557,547,564.412469987272,342.77987221342,600.338032135643,469.218439581976,0.553677031711967
35,1.0899658203125,100,0,134,139,558,548,564.34001675889,342.744114989068,599.809916814874,469.342657879232,0.546344191902044
36,1.1199951171875,100,0,133,139,558,549,564.34001675889,342.744114989068,599.924467684165,469.311447763848,0.548150221658587
37,1.14996337890625,100,0,134,139,555,548,564.445372662616,342.712605719997,600.643845610451,469.18563091795,0.557524986691471
38,1.17999267578125,100,0,133,138,555,547,564.445372662616,342.712605719997,600.643845610451,469.18563091795,0.557524986691471
39,1.2099609375,100,0,134,139,558,547,564.372852909072,342.67684669894,600.357848209763,469.142699843497,0.554433197566162
40,1.25,100,0,133,138,557,547,564.445372662616,342.712605719997,599.986549521407,469.380132097188,0.547104655172087
41,1.27996826171875,100,0,134,139,557,546,564.445372662616,342.712605719997,599.986549521407,469.380132097188,0.547104655172087
42,1.30999755859375,100,0,133,138,557,546,564.445372662616,342.712605719997,600.208820396968,469.272394759457,0.550801731829128
43,1.3399658203125,100,0,134,139,554,547,564.445372662616,342.712605719997,600.208820396968,469.272394759457,0.550801731829128
44,1.3699951171875,100,0,133,138,556,547,564.372852909072,342.67684669894,601.706529636666,469.010210082314,0.574678079427199
45,1.39996337890625,100,0,134,138,555,543,564.372852909072,342.67684669894,600.59994893787,469.259241627842,0.557485846114608
46,1.42999267578125,100,0,134,139,555,545,564.372852909072,342.67684669894,600.007995757523,469.245984504218,0.548885051169401
47,1.4599609375,100,0,134,139,556,547,564.372852909072,342.67684669894,600.226705349623,469.254552102614,0.55205024731252
48,1.5,100,0,134,139,555,547,564.372852909072,342.67684669894,600.226705349623,469.254552102614,0.55205024731252
49,1.52996826171875,100,0,133,139,556,546,564.445372662616,342.712605719997,601.831247480257,469.042780490808,0.575451714866807
50,1.55999755859375,100,0,134,139,556,547,564.372852909072,342.67684669894,600.614613746564,469.242178250599,0.557771352151317
51,1.5899658203125,100,0,135,139,556,547,564.372852909072,342.67684669894,600.161379839827,469.216161843048,0.551253457795489
52,1.6199951171875,100,0,133,139,557,546,564.372852909072,342.67684669894,600.288241658358,469.202895772031,0.553164638633967
53,1.64996337890625,100,0,133,138,558,545,564.372852909072,342.67684669894,600.288241658358,469.202895772031,0.553164638633967
54,1.67999267578125,100,0,133,139,555,546,564.445372662616,342.712605719997,601.578251807611,469.041436306587,0.571772694454441
55,1.7099609375,100,0,132,138,555,547,564.445372662616,342.712605719997,601.578251807611,469.041436306587,0.571772694454441
56,1.75,100,0,134,139,555,545,564.372852909072,342.67684669894,600.614613746564,469.242178250599,0.557771352151317
57,1.77996826171875,100,0,132,138,556,546,564.637200620529,342.970529153177,600.672155151233,469.606917616823,0.554454157024776
58,1.80999755859375,100,0,134,139,558,547,564.637200620529,342.970529153177,600.672155151233,469.606917616823,0.554454157024776
59,1.8399658203125,100,0,133,138,557,547,564.637200620529,342.970529153177,600.943927483113,469.507947054399,0.558836962698711
60,1.8699951171875,100,0,133,139,556,548,564.637200620529,342.970529153177,600.943927483113,469.507947054399,0.558836962698711
61,1.89996337890625,100,0,133,139,557,548,564.637200620529,342.970529153177,600.817559305193,469.61382451054,0.556549092060597
62,1.92999267578125,100,0,134,139,556,546,564.564603800754,342.93469499031,600.602591911375,469.568073457397,0.554510993032618
63,1.9599609375,100,0,133,139,557,547,564.564603800754,342.93469499031,600.802871080475,469.630886164416,0.557173641539271
64,2,100,0,133,139,555,548,564.564603800754,342.93469499031,600.802871080475,469.630886164416,0.557173641539271
65,2.02001953125,100,0,133,139,553,547,564.564603800754,342.93469499031,600.802871080475,469.630886164416,0.557173641539271
66,2.05999755859375,100,0,133,139,555,546,564.637200620529,342.970529153177,600.825521256968,469.564923151946,0.556869430489591
67,2.0899658203125,100,0,133,139,556,546,564.637200620529,342.970529153177,600.602591911375,469.568073457397,0.553598946227221
68,2.1199951171875,100,0,135,139,555,547,564.637200620529,342.970529153177,600.817559305193,469.61382451054,0.556549092060597
69,2.14996337890625,100,0,134,139,555,546,564.637200620529,342.970529153177,600.817559305193,469.61382451054,0.556549092060597
70,2.17999267578125,100,0,134,138,556,546,564.637200620529,342.970529153177,600.817559305193,469.61382451054,0.556549092060597
71,2.2099609375,100,0,134,139,556,548,564.637200620529,342.970529153177,600.817559305193,469.61382451054,0.556549092060597
72,2.239990234375,100,0,132,139,558,547,564.564603800754,342.93469499031,600.825521256968,469.564923151946,0.557779724878095
73,2.27001953125,100,0,134,139,556,547,564.564603800754,342.93469499031,600.662172911975,469.612708108154,0.555195598312835
74,2.30999755859375,100,0,132,138,554,548,564.564603800754,342.93469499031,600.817559305193,469.61382451054,0.557459209058739
75,2.3399658203125,100,0,134,139,555,547,564.564603800754,342.93469499031,600.817559305193,469.61382451054,0.557459209058739
76,2.3699951171875,100,0,133,138,554,546,564.564603800754,342.93469499031,600.817559305193,469.61382451054,0.557459209058739
77,2.39996337890625,100,0,133,139,552,547,564.554627019385,342.76045723076,600.852404395931,469.413952091811,0.558220410680424
78,2.42999267578125,100,0,133,139,553,547,564.554627019385,342.76045723076,600.852404395931,469.413952091811,0.558220410680424
79,2.4599609375,100,0,134,139,554,543,564.554627019385,342.76045723076,600.852404395931,469.413952091811,0.558220410680424
80,2.489990234375,100,0,133,138,559,547,564.554627019385,342.76045723076,601.212078704854,469.356007010149,0.563709491293733
81,2.52001953125,100,0,134,139,557,549,564.554627019385,342.76045723076,601.212078704854,469.356007010149,0.563709491293733
82,2.55999755859375,100,0,134,139,556,549,564.554627019385,342.76045723076,600.955018114392,469.344996405437,0.560006702339512
83,2.5899658203125,100,0,133,139,557,547,564.627212636629,342.796250073478,600.860341208869,469.365042401583,0.557630809352514
84,2.6199951171875,100,0,133,139,556,548,564.554627019385,342.76045723076,600.860341208869,469.365042401583,0.558540883382414
85,2.64996337890625,100,0,135,139,558,548,564.554627019385,342.76045723076,600.860341208869,469.365042401583,0.558540883382414
86,2.67999267578125,100,0,134,139,557,545,564.554627019385,342.76045723076,600.860341208869,469.365042401583,0.558540883382414
87,2.7099609375,100,0,133,139,556,546,564.554627019385,342.76045723076,600.860341208869,469.365042401583,0.558540883382414
88,2.739990234375,100,0,134,139,556,547,564.554627019385,342.76045723076,601.053570640404,469.338019261321,0.561473931488896
89,2.77001953125,100,0,132,138,556,546,564.627212636629,342.796250073478,600.852404395931,469.413952091811,0.557310514096549
90,2.80999755859375,100,0,133,139,557,546,564.554627019385,342.76045723076,600.852404395931,469.413952091811,0.558220410680424
91,2.8399658203125,100,0,132,138,556,546,564.627212636629,342.796250073478,601.053570640404,469.338019261321,0.560565259438297
92,2.8699951171875,100,0,134,139,555,547,564.627212636629,342.796250073478,601.053570640404,469.338019261321,0.560565259438297
93,2.89996337890625,100,0,133,138,555,545,564.554627019385,342.76045723076,600.978686659679,469.307992133673,0.560507490923498
94,2.92999267578125,100,0,134,139,555,547,564.627212636629,342.796250073478,600.852404395931,469.413952091811,0.557310514096549
95,2.9599609375,100,0,133,138,556,548,564.533498868026,342.748034553735,600.910671567813,469.358362756622,0.559559718467526
96,2.989990234375,100,0,133,139,556,546,564.533498868026,342.748034553735,600.910671567813,469.358362756622,0.559559718467526
97,3.02001953125,100,0,133,138,555,546,564.346000803887,342.798380963812,600.962748589526,469.177287695671,0.56403111101602
98,3.05999755859375,0,0,133,139,554,546,564.418429968136,342.834128961508,600.517349379179,469.210036598506,0.556475200984733
