index,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,q
0,0,0,0,101,110,654,644,564.465493284524,342.797685688424,564.083055061533,466.331888374111,-0.00619159703008278
1,0.030029296875,0,0,102,109,653,644,564.465493284524,342.797685688424,564.083055061533,466.331888374111,-0.00619159703008278
2,0.05999755859375,180,0,101,109,654,643,564.393001837356,342.761931563474,564.253763130473,466.431470246443,-0.00225178567869621
3,0.09002685546875,180,0,106,113,652,642,564.393001837356,342.761931563474,564.253763130473,466.431470246443,-0.00225178567869621
4,0.12005615234375,180,0,114,119,651,641,564.393001837356,342.761931563474,564.253763130473,466.431470246443,-0.00225178567869621
5,0.1500244140625,180,0,119,122,630,631,564.393001837356,342.761931563474,564.253763130473,466.431470246443,-0.00225178567869621
6,0.1800537109375,180,0,124,125,586,599,564.465493284524,342.797685688424,596.385748291789,469.481853394431,0.493658573326733
7,0.22003173828125,180,0,129,130,567,574,564.393001837356,342.761931563474,597.035967519613,469.613526957926,0.50373461718751
8,0.25,180,0,132,133,562,563,564.393001837356,342.761931563474,597.035967519613,469.613526957926,0.50373461718751
9,0.280029296875,180,0,136,138,558,555,564.393001837356,342.761931563474,597.035967519613,469.613526957926,0.50373461718751
10,0.30999755859375,180,0,138,140,540,543,564.521626752767,342.726951100704,600.929027886102,469.375960030596,0.559838544522048
11,0.34002685546875,180,0,140,143,529,529,564.521626752767,342.726951100704,600.929027886102,469.375960030596,0.559838544522048
12,0.37005615234375,180,0,142,144,521,520,564.594237807759,342.762737257326,613.063506546774,466.824625665723,0.744903100829882
13,0.4000244140625,180,0,143,146,522,517,564.594237807759,342.762737257326,612.080565119559,467.068432041493,0.729808767473228
14,0.4300537109375,180,0,146,148,526,517,564.594237807759,342.762737257326,610.194489201841,467.667489162367,0.700091244118501
15,0.47003173828125,180,0,144,148,518,515,564.594237807759,342.762737257326,612.849031327316,466.798876393116,0.742041918570836
16,0.5,180,0,148,150,513,505,564.594237807759,342.762737257326,618.452127935124,464.902404673081,0.830610550100155
17,0.530029296875,180,0,147,150,506,501,564.521626752767,342.726951100704,620.90800647555,464.00778626284,0.870390483393905
18,0.55999755859375,180,0,150,152,507,500,564.521626752767,342.726951100704,620.90800647555,464.00778626284,0.870390483393905
19,0.59002685546875,180,0,148,153,510,501,564.594237807759,342.762737257326,617.817490821214,465.539272773666,0.81809113281227
20,0.62005615234375,180,0,152,154,512,501,564.594237807759,342.762737257326,620.070844275044,464.63027306649,0.854373692599028
21,0.6500244140625,180,0,150,153,504,499,564.594237807759,342.762737257326,623.559005742013,462.869443672696,0.912741134477028
22,0.6800537109375,180,0,152,154,500,493,564.521626752767,342.726951100704,625.445811701948,462.321168365283,0.942316980494983
23,0.72003173828125,180,0,151,154,501,491,564.594237807759,342.762737257326,623.375251853622,463.036049280678,0.909179885901094
24,0.75,180,0,152,156,504,495,564.594237807759,342.762737257326,623.375251853622,463.036049280678,0.909179885901094
25,0.780029296875,180,0,153,157,504,497,564.521626752767,342.726951100704,622.327438161912,463.725397440536,0.891363294393965
26,0.80999755859375,180,0,152,156,504,496,564.594237807759,342.762737257326,623.676477661807,462.695163381753,0.915467534424505
