,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,24.0,54.0,0.0,1.0,564.0893584041376,253.08613146381347,664.8639256153489,282.8244585750251
1,0.02001953125,0.0,0.0,23.0,54.0,1.0,0.0,564.0682379345517,253.07621718706162,660.9031845776118,280.95696867073946
2,0.0400390625,0.0,0.0,24.0,54.0,0.0,1.0,564.0682379345517,253.07621718706162,660.9031845776118,280.95696867073946
3,0.070068359375,0.0,0.0,20.0,53.0,3.0,0.0,564.0682379345517,253.07621718706162,660.9031845776118,280.95696867073946
4,0.090087890625,200.0,200.0,24.0,54.0,1.0,1.0,564.027719499548,253.07474674041922,658.8299184727747,277.2701122457307
5,0.1199951171875,200.0,200.0,17.0,53.0,4.0,1.0,564.0746395816494,253.13491405776693,656.6544875112868,274.50037675597514
6,0.1500244140625,200.0,200.0,20.0,53.0,1.0,0.0,564.1042856361034,253.13384026106817,658.6967639588199,271.99340125186615
7,0.1800537109375,200.0,200.0,31.0,53.0,0.0,1.0,564.1042856361034,253.13384026106817,658.6967639588199,271.99340125186615
8,0.2000732421875,200.0,200.0,22.0,54.0,2.0,5.0,564.0893584041376,253.08613146381347,661.8186929601366,271.50968067625803
9,0.2301025390625,200.0,200.0,23.0,53.0,5.0,2.0,564.0417796742167,253.06631913723092,664.3038108666387,272.23252583855844
10,0.260009765625,200.0,200.0,26.0,54.0,0.0,0.0,564.069470905753,253.07213001804573,668.8593038005112,275.1081075391026
11,0.2900390625,200.0,200.0,31.0,54.0,3.0,0.0,564.016416954355,253.01667511652082,676.9518802945745,283.27331641371967
12,0.320068359375,200.0,200.0,23.0,54.0,0.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
13,0.340087890625,200.0,200.0,26.0,54.0,3.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
14,0.3699951171875,200.0,200.0,26.0,53.0,0.0,4.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
15,0.4000244140625,200.0,200.0,26.0,54.0,1.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
16,0.4300537109375,200.0,200.0,26.0,53.0,3.0,2.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
17,0.4600830078125,200.0,200.0,23.0,54.0,1.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
18,0.4801025390625,200.0,200.0,23.0,54.0,0.0,3.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
19,0.510009765625,200.0,200.0,25.0,53.0,3.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
20,0.5400390625,200.0,200.0,32.0,54.0,1.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
21,0.570068359375,200.0,200.0,22.0,54.0,0.0,1.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
22,0.60009765625,200.0,200.0,25.0,53.0,1.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
23,0.6199951171875,200.0,200.0,27.0,54.0,0.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
24,0.6500244140625,200.0,200.0,30.0,54.0,0.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
25,0.6800537109375,200.0,200.0,23.0,53.0,1.0,4.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
26,0.7100830078125,200.0,200.0,26.0,54.0,1.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
27,0.739990234375,200.0,200.0,24.0,54.0,0.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
28,0.77001953125,200.0,200.0,29.0,53.0,4.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
29,0.7900390625,200.0,200.0,26.0,54.0,0.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
30,0.820068359375,200.0,200.0,26.0,54.0,1.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
31,0.85009765625,200.0,200.0,23.0,53.0,5.0,1.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
32,0.8800048828125,200.0,200.0,28.0,54.0,2.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
33,0.9100341796875,200.0,200.0,26.0,53.0,2.0,1.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
34,0.9300537109375,200.0,200.0,23.0,54.0,4.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
35,0.9600830078125,200.0,200.0,26.0,54.0,0.0,1.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
36,0.989990234375,200.0,200.0,25.0,54.0,3.0,1.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
37,1.02001953125,200.0,200.0,30.0,53.0,1.0,0.0,564.069470905753,253.07213001804573,685.5711634228335,290.9979082546274
38,1.050048828125,200.0,200.0,25.0,53.0,0.0,2.0,564.2772241016714,253.05400618839582,663.1866685646431,277.0282341298104
39,1.070068359375,200.0,200.0,26.0,54.0,5.0,0.0,564.2772241016714,253.05400618839582,663.1866685646431,277.0282341298104
40,1.10009765625,200.0,200.0,24.0,53.0,1.0,0.0,564.2041288448379,252.9845228522403,659.3449299350893,263.1018665217917
41,1.1300048828125,200.0,200.0,32.0,53.0,0.0,2.0,564.2041288448379,252.9845228522403,659.3449299350893,263.1018665217917
42,1.1600341796875,200.0,200.0,25.0,55.0,1.0,0.0,564.2041288448379,252.9845228522403,659.3449299350893,263.1018665217917
43,1.1900634765625,200.0,200.0,23.0,53.0,1.0,0.0,564.3429127246995,253.1425036227429,658.8005533175315,260.717171084133
44,1.2200927734375,200.0,200.0,26.0,53.0,1.0,1.0,564.2772241016714,253.05400618839582,655.1744619655764,258.8859138338101
45,1.239990234375,200.0,200.0,32.0,54.0,2.0,0.0,564.2772241016714,253.05400618839582,652.1272610609387,258.3578765429876
46,1.27001953125,200.0,200.0,25.0,53.0,0.0,1.0,564.2772241016714,253.05400618839582,652.1272610609387,258.3578765429876
47,1.300048828125,200.0,200.0,26.0,54.0,2.0,0.0,564.2573007530808,253.03999829326213,649.7793215960037,257.4569888764913
48,1.330078125,200.0,200.0,27.0,54.0,0.0,0.0,564.2573007530808,253.03999829326213,646.6240491308586,257.7239258291703
49,1.3599853515625,200.0,200.0,26.0,54.0,1.0,0.0,564.2772241016714,253.05400618839582,645.3912119036285,258.1920104355162
50,1.3800048828125,200.0,200.0,23.0,53.0,2.0,2.0,564.3800266584799,253.0121319118879,646.1403341689062,258.63012926473516
51,1.4100341796875,200.0,200.0,24.0,54.0,0.0,0.0,564.2625517303851,253.10279498026935,646.2262545821139,259.89079212337066
52,1.4400634765625,200.0,200.0,24.0,54.0,3.0,1.0,564.2709894973195,253.0918720296204,645.9430578325151,261.5450755903509
53,1.4700927734375,200.0,200.0,24.0,54.0,0.0,1.0,564.2709894973195,253.0918720296204,645.9430578325151,261.5450755903509
54,1.5,200.0,200.0,32.0,53.0,0.0,0.0,564.2922241522808,253.1017267328575,646.0844167322258,263.1705994275643
