id,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
41,1.23004150390625,80.0,0.0,126.0,132.0,579.0,569.0,564.4378226066427,342.7686883865484,592.442895574972,469.95661399708405
42,1.260009765625,80.0,0.0,127.0,132.0,578.0,567.0,564.4378226066427,342.7686883865484,592.1624725342277,470.05558333155847
43,1.2900390625,80.0,0.0,125.0,131.0,580.0,568.0,564.4378226066427,342.7686883865484,592.1624725342277,470.05558333155847
44,1.32000732421875,80.0,0.0,126.0,132.0,581.0,569.0,564.3605690981739,342.74223209153456,591.6648896085617,470.13725122687106
45,1.35003662109375,80.0,0.0,126.0,132.0,577.0,570.0,564.4378226066427,342.7686883865484,592.4287035676557,470.08635822425936
46,1.3800048828125,80.0,0.0,125.0,131.0,579.0,569.0,564.3605690981739,342.74223209153456,592.4764018135594,470.0775953512821
47,1.4100341796875,80.0,0.0,126.0,132.0,580.0,569.0,564.4378226066427,342.7686883865484,592.2405909011113,469.9936934971121
48,1.44000244140625,80.0,0.0,126.0,132.0,576.0,568.0,564.4378226066427,342.7686883865484,592.2405909011113,469.9936934971121
49,1.47003173828125,80.0,0.0,125.0,130.0,578.0,569.0,564.3605690981739,342.74223209153456,591.6903619393329,470.1264630657237
50,1.5,80.0,0.0,126.0,132.0,579.0,568.0,564.3605690981739,342.74223209153456,591.6903619393329,470.1264630657237
51,1.530029296875,80.0,0.0,126.0,132.0,579.0,568.0,564.4378226066427,342.7686883865484,592.3542856115108,470.0870226903206
52,1.55999755859375,80.0,0.0,125.0,132.0,574.0,569.0,564.4378226066427,342.7686883865484,592.4764018135594,470.0775953512821
53,1.59002685546875,80.0,0.0,126.0,132.0,576.0,569.0,564.3605690981739,342.74223209153456,592.2405909011113,469.9936934971121
54,1.6199951171875,80.0,0.0,126.0,132.0,576.0,568.0,564.3605690981739,342.74223209153456,592.2405909011113,469.9936934971121
55,1.6500244140625,80.0,0.0,126.0,131.0,580.0,571.0,564.3605690981739,342.74223209153456,592.2405909011113,469.9936934971121
56,1.67999267578125,80.0,0.0,126.0,132.0,580.0,570.0,564.3605690981739,342.74223209153456,592.3020513354875,470.0445301216516
57,1.72003173828125,80.0,0.0,126.0,132.0,578.0,570.0,564.3605690981739,342.74223209153456,592.4659353687127,470.125190388149
58,1.739990234375,80.0,0.0,126.0,132.0,578.0,569.0,564.3605690981739,342.74223209153456,592.223464066726,470.03645317441266
59,1.780029296875,80.0,0.0,126.0,131.0,577.0,569.0,564.4378226066427,342.7686883865484,591.8572420010826,470.1498943808744
60,1.79998779296875,80.0,0.0,126.0,131.0,578.0,568.0,564.6291725259525,342.84741500936974,592.0756211879386,470.3840510000291
61,1.84002685546875,80.0,0.0,126.0,132.0,578.0,567.0,564.6291725259525,342.84741500936974,592.0756211879386,470.3840510000291
62,1.8599853515625,80.0,0.0,125.0,131.0,578.0,569.0,564.6291725259525,342.84741500936974,592.4952225503014,470.20742844958096
63,1.9000244140625,80.0,0.0,126.0,132.0,575.0,568.0,564.7065271551973,342.8739033735235,592.5873030289712,470.20291604659724
64,1.92999267578125,80.0,0.0,126.0,132.0,580.0,569.0,564.6291725259525,342.84741500936974,592.4693367249672,470.27666732198566
65,1.96002197265625,80.0,0.0,125.0,131.0,578.0,568.0,564.6291725259525,342.84741500936974,592.0892400397149,470.402214963744
66,1.989990234375,80.0,0.0,126.0,131.0,579.0,570.0,564.6340322585687,342.83800078747623,592.1525540810454,470.3515907984192
67,2.02001953125,80.0,0.0,126.0,131.0,577.0,569.0,564.5566032400721,342.8116018729719,592.5211429780097,470.2787435072709
68,2.04998779296875,80.0,0.0,125.0,130.0,577.0,568.0,564.5566032400721,342.8116018729719,592.4952225503014,470.20742844958096
69,2.08001708984375,80.0,0.0,126.0,131.0,578.0,569.0,564.7065271551973,342.8739033735235,592.3813568223787,470.28976215571254
70,2.1099853515625,80.0,0.0,126.0,132.0,579.0,570.0,564.7065271551973,342.8739033735235,592.3813568223787,470.28976215571254
71,2.1400146484375,80.0,0.0,127.0,132.0,580.0,570.0,564.5566032400721,342.8116018729719,592.0892400397149,470.402214963744
72,2.16998291015625,80.0,0.0,125.0,132.0,577.0,570.0,564.6291725259525,342.84741500936974,592.3933522791639,470.26948513173556
73,2.20001220703125,80.0,0.0,126.0,132.0,578.0,570.0,564.6291725259525,342.84741500936974,592.4855640678688,470.15786806424666
74,2.23004150390625,80.0,0.0,126.0,132.0,577.0,570.0,564.6291725259525,342.84741500936974,592.4855640678688,470.15786806424666
75,2.260009765625,80.0,0.0,125.0,131.0,576.0,570.0,564.6291725259525,342.84741500936974,592.3267573482809,470.24228460771815
76,2.2900390625,80.0,0.0,128.0,131.0,576.0,571.0,564.6291725259525,342.84741500936974,592.1315141996753,470.27944045052834
77,2.32000732421875,80.0,0.0,125.0,131.0,577.0,570.0,564.5566032400721,342.8116018729719,592.3464522996961,470.21505823976355
78,2.35003662109375,80.0,0.0,125.0,131.0,582.0,571.0,564.5566032400721,342.8116018729719,592.4855640678688,470.15786806424666
79,2.3800048828125,80.0,0.0,126.0,132.0,578.0,570.0,564.6291725259525,342.84741500936974,592.4855640678688,470.15786806424666
80,2.4100341796875,80.0,0.0,125.0,132.0,577.0,569.0,564.2887516211734,342.69814983025407,591.8324787452261,469.8431300885259
81,2.44000244140625,80.0,0.0,125.0,131.0,579.0,567.0,564.2163587147656,342.66241126305204,591.7045402912057,469.8916483472561
82,2.47003173828125,80.0,0.0,126.0,131.0,580.0,568.0,564.2163587147656,342.66241126305204,591.7045402912057,469.8916483472561
83,2.5,80.0,0.0,126.0,132.0,580.0,570.0,564.2887516211734,342.69814983025407,591.8878909400138,469.8914121237506
84,2.530029296875,80.0,0.0,125.0,132.0,579.0,569.0,564.2887516211734,342.69814983025407,592.0385618493875,469.813635861233
