,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,24.0,62.0,612.0,0.0,600.0669512712161,222.8190737039514,605.9482600576565,396.97927701472565
1,0.030029296875,0.0,0.0,22.0,62.0,610.0,3.0,600.0669512712161,222.8190737039514,605.9482600576565,396.97927701472565
2,0.050048828125,160.0,0.0,18.0,63.0,613.0,1.0,600.0207971327437,222.86856824690872,605.9482600576565,396.97927701472565
3,0.080078125,160.0,0.0,21.0,62.0,613.0,0.0,600.0669512712161,222.8190737039514,606.2242425621324,397.0719781608813
4,0.110107421875,160.0,0.0,19.0,62.0,610.0,0.0,600.0669512712161,222.8190737039514,607.2706796886218,397.5631804710579
5,0.14013671875,160.0,0.0,26.0,62.0,608.0,1.0,600.0669512712161,222.8190737039514,608.5657797830006,398.0539541590861
6,0.16015625,160.0,0.0,30.0,62.0,604.0,1.0,600.0669512712161,222.8190737039514,608.5657797830006,398.0539541590861
7,0.190185546875,160.0,0.0,22.0,62.0,598.0,2.0,600.1036282012357,223.05652999111706,615.4616017895073,400.2393417657883
8,0.22021484375,160.0,0.0,23.0,62.0,594.0,1.0,600.1036282012357,223.05652999111706,615.4616017895073,400.2393417657883
9,0.25,160.0,0.0,25.0,62.0,588.0,1.0,600.1499091820596,223.0069686974223,619.7224762454362,401.1520333551389
10,0.280029296875,160.0,0.0,27.0,62.0,588.0,1.0,600.1499091820596,223.0069686974223,622.9762167368965,401.7092121441344
11,0.31005859375,160.0,0.0,23.0,62.0,582.0,1.0,600.1499091820596,223.0069686974223,625.452127263103,401.94757391892193
12,0.330078125,160.0,0.0,23.0,62.0,578.0,1.0,600.1751896260384,223.011053784598,626.1730151863092,402.3058453527241
13,0.360107421875,160.0,0.0,22.0,62.0,572.0,1.0,600.1751896260384,223.011053784598,626.1730151863092,402.3058453527241
14,0.39013671875,160.0,0.0,23.0,62.0,568.0,0.0,600.0783982265966,223.05231833864661,626.1248036042318,402.48914821698963
15,0.420166015625,160.0,0.0,23.0,62.0,565.0,0.0,600.0783982265966,223.05231833864661,625.9161366808519,402.66489241667455
16,0.440185546875,160.0,0.0,21.0,62.0,562.0,2.0,600.1751896260384,223.011053784598,626.798228278441,403.04130825497106
17,0.47021484375,160.0,0.0,22.0,62.0,559.0,2.0,600.1499091820596,223.0069686974223,628.2461754464543,403.0379976496413
18,0.5,160.0,0.0,26.0,61.0,554.0,0.0,600.1499091820596,223.0069686974223,630.1248896277888,403.37320065480554
19,0.530029296875,160.0,0.0,29.0,62.0,552.0,1.0,600.1499091820596,223.0069686974223,632.9590627167488,403.4215869045336
20,0.56005859375,160.0,0.0,20.0,62.0,548.0,4.0,600.1499091820596,223.0069686974223,632.9590627167488,403.4215869045336
21,0.590087890625,160.0,0.0,25.0,62.0,547.0,2.0,600.1751896260384,223.011053784598,635.1484648607702,403.6244948963111
22,0.610107421875,160.0,0.0,26.0,62.0,541.0,1.0,600.1751896260384,223.011053784598,635.9113677019955,403.58873503645094
23,0.64013671875,160.0,0.0,28.0,62.0,541.0,1.0,600.1499091820596,223.0069686974223,635.7817997032614,403.6018659548972
24,0.670166015625,160.0,0.0,21.0,62.0,538.0,2.0,600.1036282012357,223.05652999111706,634.9029237841711,403.8280241555614
25,0.7001953125,160.0,0.0,24.0,62.0,540.0,1.0,600.1036282012357,223.05652999111706,634.9029237841711,403.8280241555614
26,0.730224609375,160.0,0.0,22.0,62.0,533.0,1.0,600.0783982265966,223.05231833864661,634.014957482889,404.08209300815645
27,0.75,160.0,0.0,30.0,62.0,534.0,1.0,600.0881772855017,222.85801878084294,634.9576016213442,403.8440605511599
28,0.780029296875,160.0,0.0,23.0,62.0,533.0,0.0,600.0881772855017,222.85801878084294,634.9576016213442,403.8440605511599
29,0.81005859375,160.0,0.0,21.0,62.0,530.0,2.0,600.0881772855017,222.85801878084294,636.3318462077359,403.922708202612
30,0.840087890625,160.0,0.0,23.0,62.0,531.0,2.0,600.1343452612614,222.80846862841267,638.221065836063,403.73527191932
31,0.8701171875,160.0,0.0,27.0,63.0,527.0,0.0,600.1596124570474,222.8125472150501,639.2071916405856,403.72747016164
32,0.89013671875,160.0,0.0,23.0,62.0,528.0,1.0,600.1596124570474,222.8125472150501,639.2071916405856,403.72747016164
33,0.920166015625,160.0,0.0,22.0,62.0,528.0,0.0,600.0629603143046,222.8538136691361,639.4727925155432,403.87851745427577
34,0.9501953125,160.0,0.0,24.0,61.0,526.0,1.0,600.1343452612614,222.80846862841267,639.0424005569662,403.7412137341424
35,0.980224609375,160.0,0.0,25.0,62.0,528.0,1.0,600.0629603143046,222.8538136691361,638.0260040779912,403.92991679883977
36,1.010009765625,160.0,0.0,27.0,62.0,529.0,1.0,600.1343452612614,222.80846862841267,637.236881098954,404.1605887532594
37,1.0400390625,160.0,0.0,23.0,62.0,527.0,1.0,600.0629603143046,222.8538136691361,637.0002825699621,404.2287769719479
38,1.06005859375,160.0,0.0,24.0,63.0,528.0,2.0,600.0629603143046,222.8538136691361,637.0002825699621,404.2287769719479
39,1.090087890625,160.0,0.0,24.0,62.0,526.0,2.0,600.1343452612614,222.80846862841267,637.6618811188981,404.0892269264634
40,1.1201171875,160.0,0.0,31.0,62.0,528.0,1.0,600.1343452612614,222.80846862841267,638.8330334873508,403.99877148494767
41,1.150146484375,160.0,0.0,21.0,62.0,525.0,2.0,600.0629603143046,222.8538136691361,639.6239935575534,404.1166781529732
